Generación,MejorFitnessNorm,FitnessNormMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular
﻿866,56963.794383,-178.670495,5.4,COLLISION_WITH_BP_IntersectionBorder124,LAZY,30
﻿867,11404.050327,454.365932,5.333333,CORRECTINGWRONG,LAZY,25
﻿868,7347.704424,-5089.725178,5.166667,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿869,21022.725678,2488.664632,5.433333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿870,20235.047091,1245.110101,4.983333,COLLISION_WITH_BP_IntersectionBorder36,LAZY,32
﻿871,15971.475536,666.469981,4.383333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿872,20791.58947,2116.170772,5.283333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿873,120122.681943,-7164.957968,5.933333,CORRECTINGWRONG,LAZY,31
﻿874,86613.980207,-4378.475783,5.533333,COLLISION_WITH_BP_TrafficLight_01,LAZY,26
﻿875,31448.349363,-709.569129,4.783333,COLLISION_WITH_NavModifierVolume11,LAZY,29
﻿876,57164.642362,312.548588,5.25,COLLISION_WITH_BP_IntersectionBorder19,LAZY,26
﻿877,152729.269422,-2878.975482,5.833333,COLLISION_WITH_NavModifierVolume8,LAZY,29
﻿878,17411.333075,736.695723,4.116667,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿879,20374.528901,279.815069,5.4,LAZY,LAZY,30
﻿880,15397.100082,522.438586,4.8,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿881,188289.598323,-4951.822394,8.733333,CORRECTINGWRONG,LAZY,30
﻿882,4422.609202,679.270804,4.316667,COLLISION_WITH_NavModifierVolume23,LAZY,33
﻿883,12050.155537,527.858283,3.95,CORRECTINGWRONG,LAZY,28
﻿884,46865.443436,-18.149516,4.616667,COLLISION_WITH_NavModifierVolume22,LAZY,29
﻿885,14724.715123,1240.637934,5.433333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿886,19930.606071,185.796889,4.15,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿887,14576.084555,-110.9128,4.35,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿888,20736.181863,1847.555866,4.933333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿889,1587.22149,365.853261,4.833333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿890,64695.633831,511.900659,5.916667,COLLISION_WITH_NavModifierVolume17,LAZY,30
﻿891,52578.025195,-366.783615,5.033333,CORRECTINGWRONG,LAZY,28
﻿892,21151.954324,975.872564,4.166667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿893,21021.497214,1083.413289,4.466667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿894,18704.511092,-90.59194,3.783333,COLLISION_WITH_NavModifierVolume12,LAZY,30
﻿895,20270.873224,757.242641,4.3,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿896,61265.655995,-4032.503915,4.966667,COLLISION_WITH_NavModifierVolume21,LAZY,28
﻿897,13465.335848,-1854.288162,5.016667,CORRECTINGWRONG,LAZY,28
﻿898,17401.691596,1202.062879,5.083333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿899,12652.929726,-1415.239937,5.05,COLLISION_WITH_BP_IntersectionBorder36,LAZY,31
﻿900,8083.806857,612.366474,5.083333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿901,4531.902464,529.359638,4.383333,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿902,17755.122006,329.220517,3.883333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,28
﻿903,23474.95926,814.874701,4.316667,CORRECTINGWRONG,LAZY,29
﻿904,97008.511865,-3902.102937,5.416667,CORRECTINGWRONG,LAZY,25
﻿905,21379.1298,895.366732,4.333333,COLLISION_WITH_NavModifierVolume30,LAZY,22
﻿906,25744.091091,686.782834,4.016667,CORRECTINGWRONG,LAZY,29
﻿907,14900.358308,-791.75021,4.833333,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿908,21857.374309,623.82906,4.2,COLLISION_WITH_NavModifierVolume2,LAZY,25
﻿909,21546.028446,584.264642,4.35,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿910,6727.04659,-734.125939,3.883333,CORRECTINGWRONG,LAZY,29
﻿911,5896.975402,-288.048245,4.65,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿912,45199.20923,-267.354473,5.816667,CORRECTINGWRONG,LAZY,28
﻿913,17130.029916,863.589602,5.016667,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿914,18287.028699,-1488.277717,5.083333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿915,21922.609664,674.871095,4.0,COLLISION_WITH_NavModifierVolume2,LAZY,30
﻿916,21342.650848,486.600834,3.916667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿917,17412.215444,963.177876,4.383333,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿918,18567.925822,328.115059,4.083333,COLLISION_WITH_NavModifierVolume12,LAZY,28
﻿919,13245.369845,527.792799,4.733333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿920,2217.217502,212.935287,4.233333,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿921,19589.006656,-1687.32984,4.566667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿922,42399.506709,-863.838874,4.216667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿923,115307.628012,-3845.903786,6.283333,COLLISION_WITH_NavModifierVolume9,LAZY,28
﻿924,18761.909076,1671.339093,5.383333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿925,20356.312341,475.654543,4.383333,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿926,19451.873836,189.817616,4.216667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿927,16604.689956,251.588588,4.15,COLLISION_WITH_NavModifierVolume61,LAZY,29
﻿928,10740.298468,1400.691592,5.033333,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿929,1860.738216,-126.581575,4.0,COLLISION_WITH_NavModifierVolume10,LAZY,28
﻿930,18182.208485,-1189.335553,5.033333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿931,12583.139288,-745.915982,6.5,COLLISION_WITH_BP_IntersectionBorder36,LAZY,30
﻿932,96640.024203,-2343.975009,6.1,COLLISION_WITH_BP_IntersectionBorder51,LAZY,27
﻿933,18035.059902,584.98318,5.1,COLLISION_WITH_BP_IntersectionBorder86,LAZY,31
﻿934,15817.24432,764.693235,6.2,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿935,11223.283221,-437.544607,4.783333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿936,1185.709766,329.938581,4.016667,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿937,75532.857184,-3565.169432,5.55,COLLISION_WITH_NavModifierVolume42,LAZY,25
﻿938,11665.416059,-573.679706,4.766667,CORRECTINGWRONG,LAZY,25
﻿939,19455.748594,785.83369,4.15,COLLISION_WITH_NavModifierVolume43,LAZY,27
﻿940,18947.134003,379.909139,4.65,CORRECTINGWRONG,LAZY,31
﻿941,17816.012891,-776.667189,5.7,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿942,92653.199515,-605.800576,5.0,CORRECTINGWRONG,LAZY,25
﻿943,81047.437345,-3069.06702,5.3,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿944,20413.818607,1632.260096,5.466667,COLLISION_WITH_NavModifierVolume30,LAZY,25
﻿945,93460.059807,-2339.603207,6.666667,COLLISION_WITH_BP_TrafficLight_01,LAZY,31
﻿946,22411.076339,529.109417,4.0,COLLISION_WITH_BP_IntersectionBorder36,LAZY,30
﻿947,113073.582867,-2303.268159,6.65,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿948,16301.612646,993.613925,4.633333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿949,152268.240266,-1583.622494,7.583333,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿950,4297.804371,746.879321,4.583333,COLLISION_WITH_NavModifierVolume12,LAZY,24
﻿951,20012.403762,-59.466038,5.383333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿952,17518.16477,1497.384141,5.533333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿953,109588.645415,-4168.332703,5.5,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿954,20749.869025,1313.981216,5.866667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿955,60766.993687,-938.904033,5.533333,COLLISION_WITH_NavModifierVolume7,LAZY,24
﻿956,21466.385765,845.07,4.1,COLLISION_WITH_BP_IntersectionBorder36,LAZY,26
﻿957,158142.494608,-9458.866842,6.666667,COLLISION_WITH_NavModifierVolume2,LAZY,32
﻿958,15016.36698,1011.227376,4.65,CORRECTINGWRONG,LAZY,29
﻿959,53295.483155,8.984324,5.316667,COLLISION_WITH_NavModifierVolume18,LAZY,31
﻿960,17325.489572,17.951909,4.716667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿961,18068.334226,1235.946368,5.183333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿962,72685.398739,-4051.729907,5.066667,COLLISION_WITH_BP_IntersectionBorder123,LAZY,31
﻿963,18352.625962,517.00214,5.9,COLLISION_WITH_NavModifierVolume2,LAZY,32
﻿964,22805.415601,-1563.074459,4.916667,COLLISION_WITH_NavModifierVolume2,LAZY,32
﻿965,18059.533062,1055.064442,4.366667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,27
﻿966,14602.655284,521.787492,4.633333,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿967,17880.991214,47.247996,4.0,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿968,43190.118485,448.249132,4.483333,CORRECTINGWRONG,LAZY,31
﻿969,16950.003167,986.155096,5.283333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿970,48746.949746,-3496.252041,5.433333,CORRECTINGWRONG,LAZY,29
﻿971,18705.368582,684.150385,5.583333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿972,18620.356865,1475.55755,5.316667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿973,118381.796662,-1997.890788,5.566667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿974,15021.521971,-1037.272295,4.183333,COLLISION_WITH_BP_IntersectionBorder86,LAZY,25
﻿975,3937.57846,377.355046,4.35,CORRECTINGWRONG,LAZY,28
﻿976,11546.222395,-2361.695862,4.783333,CORRECTINGWRONG,LAZY,27
﻿977,21469.650968,24.96199,4.783333,REVERSE,LAZY,27
﻿978,68429.620361,-15.871683,5.516667,COLLISION_WITH_NavModifierVolume18,LAZY,31
﻿979,14467.10051,515.778325,4.683333,CORRECTINGWRONG,LAZY,29
﻿980,19762.697011,708.715673,5.083333,COLLISION_WITH_NavModifierVolume20,LAZY,28
﻿981,17169.715326,1531.702752,4.733333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿982,21056.308125,527.434608,4.283333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿983,21025.466643,643.596488,4.433333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿984,5438.822229,1462.561445,4.816667,COLLISION_WITH_NavModifierVolume12,LAZY,30
﻿985,71831.629736,-1355.788782,5.5,COLLISION_WITH_BP_IntersectionBorder40,LAZY,29
﻿986,14716.786385,1618.510778,4.916667,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿987,20751.662678,-338.507731,3.6,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿988,26020.391782,1136.289533,4.25,CORRECTINGWRONG,LAZY,30
﻿989,54565.523615,-607.53827,5.316667,COLLISION_WITH_BP_IntersectionBorder124,LAZY,28
﻿990,17897.638271,893.181791,4.2,COLLISION_WITH_BP_IntersectionBorder11,LAZY,26
﻿991,15467.150154,-1730.996323,5.266667,COLLISION_WITH_NavModifierVolume23,LAZY,25
﻿992,69058.484934,-1003.426882,5.283333,CORRECTINGWRONG,LAZY,29
﻿993,60933.532999,-4068.834482,5.316667,COLLISION_WITH_NavModifierVolume7,LAZY,30
﻿994,3201.212578,-5127.632307,5.433333,LAZY,LAZY,35
﻿995,3769.837279,508.419315,4.266667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,26
﻿996,17948.652357,1523.808612,4.433333,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿997,13189.470226,397.6704,4.45,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿998,3109.332006,331.046126,3.916667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿999,13884.744372,-728.55004,4.333333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1000,17505.393299,-209.477976,4.333333,COLLISION_WITH_NavModifierVolume12,LAZY,30
﻿1001,2187.302737,496.40306,4.15,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1002,14470.757729,720.136184,4.716667,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1003,1411.898639,45.887901,4.366667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,28
﻿1004,11544.177263,-1128.960749,4.966667,CORRECTINGWRONG,LAZY,26
﻿1005,44300.493041,-1869.753042,5.55,CORRECTINGWRONG,LAZY,26
﻿1006,14768.69734,779.077059,4.433333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,25
﻿1007,9962.264158,2026.340147,4.883333,CORRECTINGWRONG,LAZY,26
﻿1008,15526.308933,46.46716,4.25,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1009,20043.656169,780.059533,4.466667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1010,17884.43953,1442.577737,4.55,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1011,136679.815393,-6581.262577,5.833333,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿1012,26392.131507,31.820297,3.916667,CORRECTINGWRONG,LAZY,33
﻿1013,3125.173169,197.580798,3.816667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,34
﻿1014,4503.862991,-82.809452,4.45,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1015,28992.617043,-733.971202,4.783333,COLLISION_WITH_BP_IntersectionBorder19,LAZY,27
﻿1016,21696.096764,816.096203,4.183333,COLLISION_WITH_NavModifierVolume2,LAZY,24
﻿1017,3836.90914,-4637.875353,7.05,LAZY,LAZY,26
﻿1018,99372.948458,-4431.327159,6.033333,COLLISION_WITH_NavModifierVolume53,LAZY,24
﻿1019,15458.011617,1125.826954,5.183333,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿1020,93065.412251,-2589.950604,5.066667,COLLISION_WITH_BP_IntersectionBorder131,LAZY,35
﻿1021,16656.198067,706.677241,4.033333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,34
﻿1022,36821.594498,487.046093,4.8,CORRECTINGWRONG,LAZY,28
﻿1023,84362.839313,-5467.686552,6.116667,COLLISION_WITH_BP_TrafficLight_01,LAZY,27
﻿1024,3827.446193,-156.682144,4.433333,COLLISION_WITH_NavModifierVolume23,LAZY,33
﻿1025,20958.964717,341.411355,4.216667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,28
﻿1026,39385.010667,-1011.865627,4.75,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿1027,184824.930623,-5495.185639,8.566667,CORRECTINGWRONG,LAZY,30
﻿1028,20414.087967,548.475481,4.833333,COLLISION_WITH_NavModifierVolume30,LAZY,25
﻿1029,16525.464752,-429.546527,4.966667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,28
﻿1030,47242.673469,-153.558895,4.816667,COLLISION_WITH_NavModifierVolume22,LAZY,28
﻿1031,10465.165539,-487.285767,4.383333,COLLISION_WITH_NavModifierVolume23,LAZY,25
﻿1032,17867.688555,1168.438004,4.983333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1033,6407.447991,-91.598107,4.433333,CORRECTINGWRONG,LAZY,29
﻿1034,51473.637948,-1197.05319,4.833333,COLLISION_WITH_NavModifierVolume22,LAZY,25
﻿1035,41924.898726,-1466.035772,6.183333,COLLISION_WITH_NavModifierVolume22,LAZY,24
﻿1036,69679.493425,-2084.254422,5.683333,COLLISION_WITH_BP_IntersectionBorder123,LAZY,29
﻿1037,9502.469188,8.440956,4.716667,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1038,17768.270566,717.440077,5.116667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1039,16994.077622,962.793726,4.333333,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1040,12882.080356,1622.691671,5.05,COLLISION_WITH_BP_IntersectionBorder11,LAZY,27
﻿1041,57030.070962,680.220799,6.083333,CORRECTINGWRONG,LAZY,25
﻿1042,51441.007201,-1689.767378,5.116667,LAZY,LAZY,30
﻿1043,30175.58719,-2270.440156,6.033333,COLLISION_WITH_NavModifierVolume11,LAZY,29
﻿1044,4930.976199,460.132777,3.783333,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1045,78337.095658,-1110.350853,5.65,CORRECTINGWRONG,LAZY,29
﻿1046,11684.132377,246.209298,5.016667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,28
﻿1047,17279.422321,-163.306441,5.316667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1048,21472.990025,424.453427,4.15,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1049,17346.698393,-1455.75191,5.183333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1050,44640.085461,1509.419379,6.333333,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿1051,7143.934289,-2591.99057,4.966667,COLLISION_WITH_NavModifierVolume23,LAZY,25
﻿1052,15305.202854,1215.815381,4.633333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1053,4140.093024,-635.345018,4.55,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1054,19198.307998,-934.852143,4.516667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1055,27142.122946,531.56225,5.133333,COLLISION_WITH_BP_IntersectionBorder19,LAZY,26
﻿1056,5001.933025,2019.501694,5.183333,COLLISION_WITH_NavModifierVolume12,LAZY,29
﻿1057,10819.104901,1544.810846,4.783333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1058,1502.711151,-1789.329328,5.583333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1059,78493.199458,-2893.73144,5.416667,COLLISION_WITH_NavModifierVolume18,LAZY,27
﻿1060,17946.124886,15.642584,3.933333,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿1061,17412.507387,107.271031,4.85,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1062,21695.421378,2414.339856,5.333333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1063,13672.435529,126.494273,5.05,CORRECTINGWRONG,LAZY,29
﻿1064,15536.227055,1035.011773,4.666667,COLLISION_WITH_NavModifierVolume23,LAZY,24
﻿1065,2302.540535,1285.299217,4.533333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿1066,20758.857285,1440.991334,5.516667,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1067,4566.920828,480.762532,4.166667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿1068,21006.194589,211.541414,4.7,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1069,21138.894936,211.753225,4.25,COLLISION_WITH_NavModifierVolume30,LAZY,25
﻿1070,19588.450638,-336.756399,5.483333,COLLISION_WITH_NavModifierVolume20,LAZY,29
﻿1071,15111.684603,-1393.378171,4.716667,COLLISION_WITH_BP_IntersectionBorder36,LAZY,30
﻿1072,11248.912026,389.842981,5.266667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿1073,26988.639687,1549.299178,5.016667,COLLISION_WITH_NavModifierVolume42,LAZY,29
﻿1074,25649.679836,-336.418992,4.983333,COLLISION_WITH_NavModifierVolume42,LAZY,23
﻿1075,2526.801014,325.400124,4.433333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,27
﻿1076,8502.18659,1050.99434,4.65,CORRECTINGWRONG,LAZY,27
﻿1077,46394.843059,727.857091,4.883333,COLLISION_WITH_NavModifierVolume22,LAZY,28
﻿1078,21274.569343,460.105707,4.433333,COLLISION_WITH_NavModifierVolume2,LAZY,23
﻿1079,21112.801653,193.50035,4.183333,COLLISION_WITH_NavModifierVolume43,LAZY,27
﻿1080,16466.361712,478.076482,4.583333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,32
﻿1081,42179.430755,-2831.69629,5.416667,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿1082,19876.450108,249.3029,4.1,COLLISION_WITH_BP_IntersectionBorder86,LAZY,32
﻿1083,71707.300128,-856.876914,5.6,COLLISION_WITH_NavModifierVolume53,LAZY,27
﻿1084,15092.703214,-107.836169,5.35,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1085,80390.965057,-2681.087593,6.433333,COLLISION_WITH_NavModifierVolume42,LAZY,26
﻿1086,16374.258151,-27.33326,4.033333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1087,10176.969235,-177.798599,4.383333,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿1088,19907.886093,143.07504,5.283333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1089,20299.84003,452.782689,4.5,COLLISION_WITH_BP_IntersectionBorder86,LAZY,29
﻿1090,3025.982262,-309.633811,4.466667,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1091,16918.560263,1272.758745,4.583333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿1092,20399.208544,1520.580582,5.05,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1093,17387.112498,-901.44706,5.966667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1094,3178.504496,286.316739,4.916667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1095,21600.609966,530.87936,4.2,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1096,42863.168268,-666.983718,5.05,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿1097,13245.785811,-256.984504,4.8,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿1098,45161.967592,-1332.687591,3.866667,CORRECTINGWRONG,LAZY,29
﻿1099,2517.038647,1007.755444,4.45,COLLISION_WITH_NavModifierVolume23,LAZY,36
﻿1100,3341.52655,-850.992164,4.566667,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1101,22038.715259,475.907222,4.05,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1102,46443.581721,891.903957,5.283333,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿1103,20458.940041,63.483097,5.116667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1104,44437.710368,2716.150822,6.666667,COLLISION_WITH_NavModifierVolume32,LAZY,29
﻿1105,21350.209942,709.358002,5.05,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1106,41824.794445,672.522081,5.366667,CORRECTINGWRONG,LAZY,26
﻿1107,18642.320578,664.972604,4.866667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1108,17302.521823,1405.326263,4.583333,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1109,21153.777458,745.668449,4.15,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1110,3654.027608,-204.343237,4.416667,COLLISION_WITH_NavModifierVolume23,LAZY,25
﻿1111,18331.629749,1008.907628,4.516667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1112,136726.020172,-2284.539875,6.1,COLLISION_WITH_BP_IntersectionBorder128,LAZY,30
﻿1113,17995.818434,1289.816769,4.7,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1114,9746.527281,688.170347,5.366667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,26
﻿1115,29776.810192,1260.33482,4.65,COLLISION_WITH_BP_IntersectionBorder19,LAZY,27
﻿1116,14285.488701,-297.916454,4.666667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1117,16888.454731,339.393083,4.0,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿1118,26792.276202,907.70126,4.883333,COLLISION_WITH_NavModifierVolume32,LAZY,28
﻿1119,23360.598086,724.771556,4.3,CORRECTINGWRONG,LAZY,27
﻿1120,2022.450795,177.879163,3.933333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿1121,34125.439067,-792.255511,4.283333,CORRECTINGWRONG,LAZY,30
﻿1122,165327.985599,-1185.282574,7.25,COLLISION_WITH_BP_IntersectionBorder67,LAZY,30
﻿1123,69978.458524,92.533073,5.633333,CORRECTINGWRONG,LAZY,29
﻿1124,4632.016782,85.726258,3.5,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1125,4236.811621,-668.652275,4.75,LAZY,LAZY,29
﻿1126,17830.390477,2182.224046,4.866667,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1127,46489.887688,-148.082809,4.483333,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿1128,194231.989109,-8577.743517,7.2,COLLISION_WITH_NavModifierVolume21,LAZY,32
﻿1129,15870.497394,757.988307,5.083333,LAZY,LAZY,27
﻿1130,241115.492892,-15483.566398,8.35,COLLISION_WITH_BP_IntersectionBorder46,LAZY,32
﻿1131,17628.96451,1317.30252,4.383333,COLLISION_WITH_NavModifierVolume23,LAZY,25
﻿1132,53450.824329,-1513.027657,5.016667,CORRECTINGWRONG,LAZY,27
﻿1133,113712.414176,-2310.504649,5.85,LAZY,LAZY,32
﻿1134,115511.182682,-3254.831998,4.866667,CORRECTINGWRONG,LAZY,30
﻿1135,17790.104071,1410.614506,5.3,COLLISION_WITH_NavModifierVolume23,LAZY,33
﻿1136,3469.076883,2078.784032,5.666667,COLLISION_WITH_NavModifierVolume12,LAZY,27
﻿1137,70538.162676,-970.033948,4.916667,CORRECTINGWRONG,LAZY,30
﻿1138,14496.040786,162.042845,5.383333,COLLISION_WITH_NavModifierVolume30,LAZY,23
﻿1139,81063.328281,-1728.396149,5.416667,COLLISION_WITH_BP_IntersectionBorder40,LAZY,26
﻿1140,1659.623923,-261.849679,4.066667,COLLISION_WITH_NavModifierVolume23,LAZY,25
﻿1141,13220.116271,1543.442008,4.966667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿1142,94796.02791,-1013.599252,6.716667,CORRECTINGWRONG,LAZY,32
﻿1143,140033.258353,-3235.971951,7.6,COLLISION_WITH_NavModifierVolume8,LAZY,32
﻿1144,22567.927618,432.14759,3.916667,COLLISION_WITH_BP_IntersectionBorder36,LAZY,33
﻿1145,14765.113248,819.284029,4.833333,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1146,21438.845915,853.331134,4.216667,COLLISION_WITH_NavModifierVolume56,LAZY,28
﻿1147,153352.199892,-7303.913985,6.233333,COLLISION_WITH_BP_IntersectionBorder15,LAZY,30
﻿1148,3361.892191,560.601073,5.316667,COLLISION_WITH_NavModifierVolume12,LAZY,27
﻿1149,72717.708645,-2967.884792,5.2,COLLISION_WITH_BP_IntersectionBorder123,LAZY,27
﻿1150,15126.20254,-3357.303208,5.45,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1151,21486.520385,55.814219,4.216667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1152,27840.829313,61.297023,4.4,COLLISION_WITH_BP_IntersectionBorder3,LAZY,30
﻿1153,81062.194031,20.515701,5.433333,COLLISION_WITH_NavModifierVolume59,LAZY,29
﻿1154,21989.203894,705.938184,4.233333,COLLISION_WITH_BP_IntersectionBorder86,LAZY,28
