Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Media_B,Acum_C,Acum_D,Acum_E,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped,Acum_ThrottleDuringGraceTime,Acum_BrakeDuringGraceTime,YieldValidationTime,StopValidationTime,Acum_SteeringInput,Acum_TargetSteering,CarIndex,Acum_ABS_Steering
﻿1,BP_VehicleAI244,-687.953438,4,BP_SpawnPoint23,COLLISION_WITH_NavModifierVolume26,3136.830707,336.795138,2783.766034,0.000501,559.31791,116.773742,0.385684,1.520689,0.0,2785.672407,0.0,0.0,84.0,84.0,true,4.208137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.237934,-6.237934,45,25.157111
﻿1,BP_VehicleAI247,-2470.605027,4,BP_SpawnPoint4,COLLISION_WITH_NavModifierVolume133,3765.243819,699.431969,1992.874258,0.000783,611.12563,118.163905,0.658006,0.538497,0.0,1994.070761,0.0,0.0,85.0,85.0,true,4.40821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.22345,-8.22345,48,33.062647
﻿1,BP_VehicleAI243,-873.991664,4,BP_SpawnPoint43,COLLISION_WITH_NavModifierVolume51,3598.609192,304.233294,3026.802341,0.000559,567.346154,119.554069,0.433607,1.614874,0.0,3028.850821,0.0,0.0,86.0,86.0,true,4.676479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.052182,-3.052182,44,29.509937
﻿1,BP_VehicleAI245,-2388.031115,4,BP_SpawnPoint5,COLLISION_WITH_BP_IntersectionBorder117,3829.9468,653.113223,2098.446994,0.001679,410.39046,122.334396,1.017245,0.742957,0.0,2100.207196,0.0,0.0,88.0,88.0,true,4.528947,0.077302,0.048394,0.076059,0.0,2.0,0.0,0.0,0.0,5.178288,0.0,0.0,0.0,0.0,14.505637,14.505637,46,35.296088
﻿1,BP_VehicleAI225,-2536.060462,5,BP_SpawnPoint46,COLLISION_WITH_NavModifierVolume37,5036.906559,555.277286,3053.930374,0.00126,636.88152,130.675378,0.974149,1.21886,0.0,3056.123383,0.0,0.0,94.0,94.0,true,5.046784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.284956,-6.284956,26,35.307621
﻿1,BP_VehicleAI242,671.103829,5,BP_SpawnPoint32,COLLISION_WITH_NavModifierVolume32,1417.304829,408.253352,3417.961866,0.000647,629.351701,130.675378,0.550441,1.747148,0.0,3420.259455,0.0,0.0,94.0,94.0,true,4.1816,0.8684,0.0,0.8684,0.0,18.0,624.032612,0.0,0.0,299.564832,0.0,0.0,0.0,0.6,-4.26929,-4.26929,43,40.721004
﻿1,BP_VehicleAI249,-2598.635313,5,BP_SpawnPoint48,COLLISION_WITH_BP_IntersectionBorder112,4957.779447,588.13017,2944.866656,0.00154,598.577684,130.675378,1.164351,1.243297,0.0,2947.274304,0.0,0.0,94.0,94.0,true,5.004583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.199519,-18.199519,50,27.707012
﻿1,BP_VehicleAI230,-677.341417,5,BP_SpawnPoint47,COLLISION_WITH_NavModifierVolume14,4738.454859,281.99283,4339.827034,0.000761,652.642762,133.455705,0.706396,2.572842,0.0,4343.106272,0.0,0.0,96.0,96.0,true,5.108115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.214657,10.214657,31,37.189419
﻿1,BP_VehicleAI22,4521.642676,5,BP_SpawnPoint9,CORRECTINGWRONG,0.0,101.323178,4623.07825,0.000168,644.350533,133.455705,0.150027,2.697667,0.0,4625.925944,2.96009,0.0,96.0,99.0,true,5.169357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.460678,1.460678,3,28.161392
﻿1,BP_VehicleAI236,-709.773609,5,BP_SpawnPoint37,COLLISION_WITH_NavModifierVolume14,5400.426437,240.812347,4928.15325,0.00057,719.160424,141.796686,0.575003,2.736922,0.0,4931.465176,0.0,0.0,102.0,102.0,true,5.431474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.340167,8.340167,37,37.093998
