Generation BestFit MeanFit BestFitMA MeanFitMA
906 3638.966602 15322.111835 3634.085896866663 15733.284213299963
907 3576.629281 15719.938925 3631.4995746333298 15768.724416499965
908 3625.80728 18189.663511 3633.2910441333297 15797.748546866633
909 3611.227653 13869.407375 3634.7980224999965 15841.214198666632
910 3639.908739 12705.523876 3633.7654329999964 15733.628514766633
911 3567.807949 17040.008636 3631.4614763666632 15876.2835638333
912 3564.795936 16476.99433 3628.6631583666631 15905.029830666634
913 3536.936601 14058.005801 3626.2884375999961 15754.726988166633
914 3607.978566 17074.93464 3624.5990482999964 15855.6682826333
915 3633.38356 14724.86442 3625.7203235333295 15681.294151166632
916 3573.562651 13820.233893 3621.8610997999958 15588.906513766631
917 3660.561772 18667.185635 3625.0091303333297 15734.175915833299
918 3633.235742 18216.267215 3625.2410378999966 15728.721185666631
919 3647.78772 18168.926692 3624.7730156333296 15857.2508852333
920 3638.274431 12857.542373 3624.0430639666633 15680.702205499965
921 3535.388861 10811.280488 3619.5944950666631 15564.813195166635
922 3580.126642 20763.296367 3616.29613223333 15692.351341366633
923 3570.586877 13004.705168 3613.2095150666632 15607.853117599967
924 3566.002393 17605.789608 3610.9618523333297 15563.743034399968
925 3591.735717 14953.643414 3610.7766112666636 15499.868831666634
926 3599.792864 18370.697737 3609.8831134999973 15603.604786199967
927 3557.204804 12986.149167 3607.3608350666636 15540.481201366636
928 3620.551304 15180.60899 3605.3891890999967 15644.805530266634
929 3614.144223 16285.280145 3604.2249060666636 15614.531796299969
930 3585.659563 15172.03772 3606.64877493333 15588.312303199969
931 3618.202526 13482.318163 3607.19620023333 15562.190989899969
932 3649.137766 12565.983928 3608.988945866663 15357.182189999969
933 3677.151857 17448.18482 3607.9497842666628 15376.495746933304
934 3635.966501 14515.689151 3608.0106123666633 15417.924606366638
935 3606.658222 13691.721915 3605.505820099997 15458.299864599972
936 3606.823767 19118.536067 3604.4343922666635 15584.847338999973
937 3593.747818 16567.636953 3605.0050101666634 15613.103939933304
938 3624.953278 17645.625156 3604.9765434333303 15594.969328099973
939 3623.283689 16275.481527 3605.3784112999974 15675.171799833306
940 3667.712665 15839.685754 3606.30520883333 15779.643862433304
941 3479.603199 15869.935542 3603.3650504999973 15740.641425966638
942 3677.415234 14020.83509 3607.1190270999973 15658.769451299971
943 3625.658613 14016.82877 3610.0764274999979 15657.396883599973
944 3677.368604 18240.28002 3612.3894287666644 15696.241729599973
945 3628.591988 21200.768644 3612.2297096999978 15912.105203733307
946 3623.553902 15482.319926 3613.896084733331 15967.508071499973
947 3652.008899 18724.25764 3613.6109889666641 15969.410471666641
948 3622.030421 11362.788047 3613.2374782666643 15740.961166066641
949 3634.846074 18553.413521 3612.8060900666646 15753.777393699975
950 3630.158409 18106.06359 3612.5355559999975 15928.728100933307
951 3631.206137 9024.33375 3615.7294651999978 15869.16320966664
952 3691.394684 14231.699954 3619.4383999333309 15651.443329233307
953 3617.264099 13324.503521 3620.9943073333311 15662.103274333307
954 3716.945395 14541.338876 3626.0257407333311 15559.954916599972
955 3670.88065 14330.120584 3628.6639051666643 15539.17082226664
956 3807.444502 13185.274116 3635.5856264333311 15366.323368233307
957 3617.624602 16646.355566 3637.5996196999977 15488.330248199973
958 3606.738349 14311.685101 3637.1391878666645 15459.366118566639
959 3612.5679 18732.21429 3637.0866437666646 15540.930590066639
960 3673.945324 17513.266752 3640.0295024666648 15618.97155779997
961 3614.729518 13776.924422 3639.9137355333314 15628.791766433305
962 3622.715828 15687.447726 3639.0330042666651 15732.840559699973
963 3671.34094 16929.674943 3638.8393070333314 15715.556897133305
964 3561.182363 15329.335441 3636.3465024333314 15742.678440133306
965 3582.918808 18078.60575 3635.5551886333315 15888.907901299972
966 3644.921019 18167.467236 3636.8250970333315 15857.205606933305
967 3261.322475 16870.612209 3625.7442522666647 15867.304782133306
968 3593.829762 13926.83461 3624.7068017333308 15743.345097266638
969 3646.451175 12785.089706 3625.4790512666641 15626.998703233305
970 3586.480778 19871.111404 3622.7713216999973 15761.379558233306
971 3668.060646 17055.976958 3629.053236599997 15800.914272099972
972 3693.676735 14461.212174 3629.5952866333305 15815.593508233305
973 3683.464724 16862.313922 3631.5221569999972 15910.443013299971
974 3653.9911 18525.761164 3630.7429068666634 15919.959051433305
975 3636.486875 16523.3267 3631.0060697666636 15764.044319966637
976 3629.149768 16510.654338 3631.1925986333304 15798.322133699969
977 3654.217252 15500.320517 3631.2662103999974 15690.8575629333
978 3562.861955 18130.89884 3629.2939281999975 15916.4612560333
979 3609.279276 14264.887709 3628.4417015999975 15773.510395633299
980 3606.669987 14991.371971 3627.6587541999975 15669.687341666633
981 3653.339641 16710.770715 3628.3965376666642 15925.901907166633
982 3620.02015 12529.422329 3626.0173865333304 15869.159319666633
983 3630.365187 13723.145016 3626.4540894666638 15882.447369499969
984 3524.390498 17393.512522 3620.035592899997 15977.519824366635
985 3608.737944 18309.224853 3617.9641693666631 16110.156633333301
986 3674.45772 15353.844199 3613.53127663333 16182.442302766634
987 3702.443002 15454.776482 3616.35855663333 16142.722999966636
988 3683.670809 18483.855038 3618.9229719666632 16281.795331199968
989 3646.359294 19400.535857 3620.0493517666632 16304.072716766635
990 3662.689951 17198.227747 3619.6741726666633 16293.571416599967
991 3637.967883 11183.63908 3620.4487848333297 16207.128571866633
992 3596.294106 14496.566306 3619.5680607666632 16167.4325245333
993 3657.1346 16802.336342 3619.0945160999968 16163.187904499966
994 3689.486853 20321.689834 3623.37133243333 16329.599717599967
995 3661.656533 16315.09594 3625.9959232666633 16270.816057266633
996 3659.2104 20998.277309 3626.472235966663 16365.1763930333
997 3657.144426 17419.968433 3639.6663009999966 16383.488267166633
998 3697.346699 20945.824146 3643.1168655666634 16617.454585033298
999 3452.711094 11792.0917 3636.6588628666636 16584.354651499965
1000 3581.65372 14012.36414 3636.4979609333304 16389.063076033297
1001 3566.223976 16260.069847 3633.1034052666637 16362.532838999965
1002 3736.461352 21048.564451 3634.5295591666636 16582.1112482333
1003 3624.352639 14824.242442 3632.55915633333 16514.1755322333
1004 3717.536052 14442.998609 3634.6773213999968 16378.083447066632
1005 3624.305905 13788.00761 3634.2712890666635 16286.906144066632
1006 3695.407986 16732.013947 3636.47989633333 16294.284797699967
1007 3625.419441 14887.348405 3635.5199692999968 16273.852393966634
1008 3668.917291 11948.362159 3639.0551471666636 16067.767837933301
1009 3699.333162 19969.481157 3642.0569433666633 16257.920952866636
1010 3550.341045 19908.652512 3640.1793119666631 16421.830304233303
1011 3576.103006 18284.854961 3637.6047574666636 16474.299779099969
1012 3632.794777 16310.446190999999 3638.0305783666636 16600.3339078333
1013 3597.188598 16330.781187 3636.9246920666633 16687.2551135333
1014 3610.604429 11982.126564 3639.7984897666634 16506.875581599965
1015 3595.227068 17919.397984 3639.34812723333 16493.8813526333
1016 3610.697309 11306.90041 3637.2227801999966 16358.9832263333
1017 3605.828869 14253.547592 3634.0023090999966 16318.942263333298
1018 3655.900211 16510.255071 3633.0766224999966 16253.155597766632
1019 3748.009935 15354.084103 3636.4649771999966 16118.2738726333
1020 3676.964393 13488.846577 3636.9407919333303 15994.6278336333
1021 3693.632207 17382.093855 3638.7962693999966 16201.242992799966
1022 3654.80927 14220.603206 3640.7467748666631 16192.044222799967
1023 3686.688098 13505.057693 3641.731891466663 16082.134934499967
1024 85685.252281 18207.857041 6374.9240723999956 16011.673841399965
1025 3633.330083 21717.204484 6373.979857399996 16191.744126199967
1026 3603.30873 13691.820921 6372.116468399995 15948.195579933297
1027 3586.043426 18733.696908 6369.7464350666605 15991.986529099964
1028 3641.147793 16886.152526 6367.8731381999951 15856.664141766631
1029 3586.701211 21947.791825 6372.3394754333285 16195.187479266631
1030 3661.123086 16798.106697 6374.9884542999953 16288.045564499964
1031 3546.095472 13580.487987 6374.3175041666609 16198.72616916663
1032 3644.037701 17113.05823 6371.2367157999943 16067.54262846663
1033 3619.183114 16370.627524 6371.0643982999945 16119.088797866631
1034 3549.84747 13086.953804 6365.4747788999948 16073.88730436663
1035 3589.004495 18403.498111 6364.298065233329 16227.736987733299
1036 3634.695526 15633.995801 6362.2743165666616 16191.136382866631
1037 3663.068959 15616.450709 6363.5293004999949 16215.439792999965
1038 3595.348985 17777.411093 6361.0770236333283 16409.741424133295
1039 3661.694365 19294.878029 6359.8223970666613 16387.254653199965
1040 3739.14194 18059.069967 6366.1157602333278 16325.601901699963
1041 3692.921002 13866.14512 6370.0096934333278 16178.311573666631
1042 3681.929171 14961.036499 6371.6475065666609 16133.331250599964
1043 3631.706086 14785.89437 6372.7980894999937 16081.835023366632
1044 3652.193451 15272.069925 6374.1843902333267 16191.499802066632
1045 3645.469552 16058.372484 6375.8591396999936 16129.465618733298
1046 3648.101195 15082.047133 6377.1059358999928 16255.303842833298
1047 3564.846061 16369.142021 6375.7398422999931 16325.823657133298
1048 3684.34971 12472.286996 6376.6881589333261 16191.224721299963
1049 3669.766273 15077.945466 6374.0800368666587 16182.020100066631
1050 3661.798286 14518.44519 6373.5744999666595 16216.340053833297
1051 3223.69329 16537.495779 6357.9098693999931 16188.186784633297
1052 3739.351293 15096.576845 6360.7279368333266 16217.385905933297
1053 3662.876028 12775.943472 6359.9342011666595 16193.082098566631
1054 3636.653009 17937.339595 3624.9808920999931 16184.064850366633
1055 3498.482223 17735.021048 3620.4859634333266 16051.325402499966
1056 3621.402316 19616.620868 3621.08908296666 16248.818734066635
1057 3625.144238 14202.483111 3622.39244336666 16097.778274166634
1058 3667.287617 12279.647481 3623.2637708333264 15944.228105999968
1059 3669.237452 15057.890176 3626.0149788666595 15714.564717699968
1060 3615.170384 15488.39619 3624.4832221333259 15670.907700799968
1061 3723.542786 16158.94788 3630.3981325999926 15756.856363899968
1062 3616.981809 17296.141435 3629.4962695333261 15762.959137399966
1063 3596.236063 13545.690104 3628.7313678333262 15668.794556733299
1064 3737.912747 15353.103932 3635.0002103999932 15744.332894333298
1065 3683.875286 14614.396305 3638.162570099993 15618.029500799965
1066 3688.061811 11614.916903 3639.94144626666 15484.060204199965
1067 3565.243474 15931.703249 3636.68059676666 15494.568622199966
1068 3649.496014 18199.759393 3638.4854977333266 15508.646898866633
1069 3595.503983 14228.73867 3636.2791516666603 15339.775586899965
1070 3635.246329 16898.210134 3632.815964633327 15301.0802591333
1071 3663.615445 15261.969458 3631.8391127333266 15347.607737066632
1072 3682.946295 16538.870468 3631.8730168666602 15400.202202699966
1073 3667.199385 16836.940974 3633.0561268333267 15468.5704228333
1074 3723.501045 13878.97954 3635.4330466333267 15422.134076666633
1075 3631.653897 16412.349013 3634.9725247999936 15433.933294299964
1076 3711.328757 15326.262225 3637.0801101999937 15442.073797366633
1077 3688.298366 11884.877495 3641.1951870333269 15292.598313166634
1078 3622.165584 16009.02866 3639.1223828333268 15410.489701966635
1079 3711.942803 14264.89899 3640.52826716666 15383.388152766634
1080 3689.484443 12817.325159 3641.45113906666 15326.684151733301
1081 3597.86459 11562.786243 3653.9235157333264 15160.860500533303
1082 3627.84439 16885.074794 3650.20661896666 15220.477098833304
1083 3605.449483 18194.92129 3648.2924007999932 15401.109692766635
1084 3636.023655 13590.919358 3648.2714223333264 15256.229018199967
1085 3640.366269 17850.711603 3653.0008905333266 15260.085370033301
1086 3701.310013 17023.603549 3655.6644804333264 15173.651459399965
1087 3650.122664 18307.308267 3656.4970946333265 15310.478964599966
1088 3669.95985 18653.576883 3656.5861690666597 15522.943277999966
1089 3613.911175 14485.268554 3654.7419598333267 15503.855890599965
1090 3736.815489 19109.51247 3658.79679666666 15624.559766599967
1091 3595.783719 15496.723258 3654.538161099993 15602.485612533299
1092 3639.776424 12946.731308 3655.2979815999929 15457.505274966632
1093 3642.427313 13236.432341 3656.8376899333257 15447.196682866634
1094 3609.14043 16895.918122 3652.5452793666595 15498.6238225333
1095 3562.120146 17497.674282 3648.486774699993 15594.7330884333
1096 3668.762135 14935.256364 3647.8434521666591 15705.411070466635
1097 3695.834177 16362.009298 3652.1964755999925 15719.754605433302
1098 3701.102836 19551.263594 3653.9167029999926 15764.804745466636
1099 3517.714787 13208.37335 3651.3237297999926 15730.792568133304
1100 3703.511195 16485.014252 3653.5992253333256 15717.019372066638
1101 3740.464717 16572.667676 3656.1608677333256 15760.709312666639
1102 3656.851434 20406.92068 3655.2910390333254 15889.644319733305
1103 3637.95685 19504.248421 3654.3162878666585 15978.554567966637
1104 3697.777264 10888.330563 3653.4588284999923 15878.866268733304
1105 3579.464192 17228.852218 3651.7191716666589 15906.083042233302
1106 3717.446779 16126.79852 3651.9231057333259 15932.767585399968
1107 3736.021935 15926.99366 3653.5138913666592 16067.504790899966
1108 3584.204166 13315.089797 3652.2485107666589 15977.706828799966
1109 3695.307356 16505.897133 3651.6939958666594 16052.406766899967
1110 3623.291254 14827.055281 3649.4875562333259 16119.397770966632
1111 3720.930035 17590.574497 3653.5897377333258 16320.324046099966
1112 3597.377282 16939.643318 3652.5741674666592 16322.142996899966
1113 3662.199411 16453.557261 3654.4658317333256 16264.097529266632
1114 3645.949301 14826.940538 3654.7966865999924 16305.298235266633
1115 3695.902715 15900.095919 3656.6479014666593 16240.277712466632
1116 3671.8863 12225.107182 3655.6671110333259 16080.327833566633
1117 3544.631901 19526.504837 3652.1507522666593 16120.967719233298
1118 3637.246072 13244.696669 3651.0602929999927 15940.671712099966
1119 3634.105247 16789.391766 3651.733428733326 16017.475819166633
1120 3662.637322 17617.541938 3649.2608231666591 15967.743468099967
1121 3625.114006 11674.021991 3650.2384993999926 15840.3200925333
1122 3652.917992 15948.621992 3650.6765516666592 15940.383115333301
1123 3702.83056 17418.183113 3652.6899932333258 16079.774807733302
1124 3713.023903 15933.009797 3656.1527756666592 16047.677863566634
1125 3654.893041 15998.648085 3659.2452054999926 15997.710323666633
1126 3609.582498 14014.828045 3657.2725509333259 15967.029379699965
1127 3690.120848 13487.234043 3657.082106633326 15871.20353786663
1128 3692.85547 19825.335062 3656.807194433326 15880.339253466631
1129 3619.138217 17422.463222 3660.1879754333258 16020.80891586663
1130 3627.887576 12363.681383 3657.6671881333255 15883.431153566629
1131 3727.306441 14149.656527 3657.2285789333255 15802.664115266631
1132 3617.030631 15343.615206 3655.9012188333259 15633.887266133297
1133 3628.644433 15483.666296 3655.5908049333252 15499.86786196663
1134 3619.542436 15893.62335 3652.9829773333254 15666.71095486663
1135 3805.482292 15788.071921 3660.5169139999921 15618.684944966632
1136 3509.252238 15309.482834 3653.5770959666584 15591.441088766633
1137 3623.89493 17073.22745 3649.839529133325 15629.648881766632
1138 3641.179522 15726.026037 3651.7387076666587 15710.013423099967
1139 3676.829228 13234.341539 3651.1227700666586 15600.961569966632
1140 3612.82493 17020.520715 3650.7738925999925 15674.077084433298
1141 3687.737199 12349.872713 3649.6674647333257 15499.387024966631
1142 3657.260399 15819.32757 3651.6635686333257 15462.043166699965
1143 3720.178022 19997.514052 3653.5961889999921 15580.1750597333
1144 3563.421402 14350.568668 3650.8452590333254 15564.295997399964
1145 3582.82956 16381.55603 3647.0761538666584 15580.344667766631
1146 3720.055313 13878.820153 3648.6817876333253 15635.468433466631
1147 3710.658126 15256.440418 3654.2159951333251 15493.132952833297
1148 3640.230663 16004.884167 3654.3154814999921 15585.139202766632
1149 3668.010908 19633.646354 3655.445670199992 15679.947689033297
1150 3580.641028 13888.95618 3652.7124603999919 15555.661497099964
1151 3618.134758 16884.897544 3652.4798187999918 15729.357348866632
1152 3672.963798 18013.736484 3653.1480123333249 15798.194498599965
1153 3622.512554 14483.963791 3650.4707454666582 15700.387187866632
1154 3625.627767 11108.405562 3647.5575409333251 15539.567046699965
1155 3681.536176 17123.603165 3648.4456454333249 15577.065549366633
1156 3624.604919 12863.008192 3648.9463927999914 15538.671554266632
1157 3662.112174 21591.458724 3648.0127703333246 15808.812376966634
1158 3605.833051 20435.073086 3645.1120230333245 15829.136977766633
1159 3634.755212 18445.43239 3645.6325895333243 15863.235950033299
1160 3672.488334 16509.312587 3647.1192814666579 16001.4236568333
1161 3634.868763 17897.074915 3644.0380255333248 16126.337603099966
1162 3622.646871 19351.688931 3644.2252335333251 16259.940060599967
1163 3684.983552 15649.023937 3646.103204166659 16265.451981966635
1164 3667.890473 19115.915326 3647.7148053999922 16372.861714499968
1165 3622.617188 13926.07955 3641.6193019333255 16310.795302133301
1166 3760.10308 16918.985461 3649.9809966666589 16364.445389699968
1167 3525.950945 13791.190398 3646.7161971666592 16255.0441546333
1168 3539.622773 16359.396948 3643.3309721999922 16276.1565183333
1169 3586.647622 15579.424655 3640.324918666659 16354.3259555333
1170 3635.520429 13212.014962 3641.0814352999923 16227.375763766635
1171 3581.373305 15089.977465 3637.5359721666591 16318.712588833301
1172 3624.354523 16568.982725 3636.4391096333256 16343.701093999967
1173 3637.867169 12277.159649 3633.6954145333252 16086.3559472333
1174 3651.955651 16906.884682 3636.6465561666582 16171.5664810333
1175 3616.002178 20091.373324 3637.7523100999915 16295.227057499966
1176 3692.662081 17107.587357 3636.8392023666584 16402.85263096663
1177 3580.58636 14178.354483 3632.5034768333253 16366.9164331333
1178 3601.937826 14965.272379 3631.227048933325 16332.262706866632
1179 3614.523987 15694.775959 3629.4441515666581 16200.967027033297
1180 3648.702188 21065.036262 3631.7128568999915 16440.1696964333
1181 3605.339939 21647.483662 3631.2863629333247 16598.922567033296
1182 3681.884295 13691.082174 3631.5837128333246 16454.834090033295
1183 3592.081432 13203.759394 3630.5693420999914 16412.160610133295
1184 3649.615022 15554.3299 3631.3689172666582 16560.35808806663
1185 3609.214844 12393.122235 3628.9582061999918 16402.675390399963
1186 3649.091095 16819.873328 3629.7744120666584 16534.5708949333
1187 3666.690396 18143.593209 3629.9270194666587 16419.642044433298
1188 3691.027469 17082.381782 3632.7668333999918 16307.885667633298
1189 3611.886796 10991.601686 3632.0045528666587 16059.424644166631
1190 3685.661315 19423.589961 3632.4436522333258 16156.567223299964
1191 3652.084509 17079.502789 3633.0175104333252 16129.314819099964
1192 3750.462326 16837.852903 3637.2780255999915 16045.520284833297
1193 3618.528691 18430.149403 3635.0628635666581 16138.224467033297
1194 3648.361059 16128.273056 3634.4118830999914 16038.63639136663
1195 3640.298948 14065.651775 3635.0012750999908 16043.288798866628
1196 3750.007161 16289.543189 3634.6647444666578 16022.307389799962
1197 3595.244737 13593.808705 3636.9745375333241 16015.728000033294
1198 3686.241113 18476.448575 3641.8618155333243 16086.296387599959
1199 3671.201446 13293.260923 3644.6802763333244 16010.090929866627
1200 3754.343082 15799.070955 3648.6410314333248 16096.326129633293
1201 3505.545017 16204.356838 3646.1134218333245 16133.472108733293
1202 3589.283814 19144.211392 3644.9443981999912 16219.31306429996
1203 3642.553409 15211.789733 3645.100606199991 16317.13406709996
1204 3738.927993 15263.500072 3647.9996842666578 16262.354580099962
1205 3594.738178 17393.555434 3647.2908842666579 16172.427317099962
1206 3687.016738 17391.646383 3647.1027061666582 16181.895951299963
1207 3529.045069 15598.82005 3645.3846631333245 16229.244803533296
1208 3694.348456 16755.424034 3648.4650174666585 16288.916525366631
1209 3675.814501 17593.071852 3650.5080345999918 16352.193055133299
1210 3647.147603 14562.501059 3650.4562150999923 16135.441881699964
1211 3684.525442 16238.955242 3653.0957318666592 15955.1576010333
1212 3622.094912 14508.763331 3651.1027524333258 15982.413639599965
1213 3694.798592 12360.211772 3654.5266577666594 15954.2953855333
1214 3699.069942 19023.304922 3656.1751550999925 16069.927886266632
1215 3667.276012 13800.594936 3658.1105273666594 16116.843642966631
1216 3695.599201 15151.428365 3659.6607975666598 16061.228810866631
1217 3703.922114 13438.978429 3660.9018548333261 15904.408318199965
1218 3667.216012 18704.716079 3660.1081395999931 15958.486128099963
1219 3622.436593 15806.940487 3660.4597994999931 16118.997421466629
1220 3714.462706 18601.851214 3661.4198458666597 16091.606129899963
1221 3569.548164 16601.955614 3658.6686343666597 16075.687890733296
1222 3670.281721 15395.639039 3655.9959475333267 16027.614095266626
1223 3584.202438 16929.09449 3654.8517390999932 15977.57893149996
1224 3673.313079 15495.64544 3655.6834730999931 15956.491344299959
1225 3558.181368 15787.931047 3652.9462204333267 16013.900653366627
1226 3620.817993 15926.081162 3648.6399148333271 16001.785252466627
1227 3671.644075 15896.274575 3651.1865594333271 16078.534114799961
1228 3645.199966 15616.426741 3649.8185211999939 15983.200053666627
1229 3626.563339 15734.880307 3648.3305842999935 16064.587366466627
1230 3625.716343 15500.438679 3644.0430263333265 16054.632957266627
1231 3632.639953 16294.663825 3648.2795241999934 16057.643190166627
1232 3715.408804 16652.46508 3652.4836905333273 15974.584979766627
1233 3604.148878 15771.839037 3651.2035394999939 15993.253289899962
1234 3593.515294 13073.856917 3646.3564495333271 15920.265184733295
1235 70037.184772 15794.208324 5861.1046693333274 15866.953614399963
1236 3678.165416 11587.926091 5860.80962526666 15673.496271333295
1237 3630.30431 15966.258152 5864.1849332999946 15685.74420806663
1238 3643.876519 13500.880932 5862.5025353999945 15577.259437999961
1239 3454.878786 14626.039615 5855.1380115666607 15478.358363433295
1240 3693.535288 17595.398466 5856.6842677333289 15579.454943666629
1241 3604.170038 18726.286216 5854.0057542666618 15662.365976133295
1242 3602.317734 17188.50008 5853.3465149999956 15751.690534433295
1243 3651.644218 16692.266075 5851.9080358666624 15896.092344533296
1244 3660.176618 13664.624933 5850.6115917333282 15717.469678233296
1245 3658.923765 17519.810634 5850.3331834999963 15841.443534833295
1246 3654.903365 17673.728125 5848.97665563333 15925.520193499962
1247 3617.723934 17587.990495 5846.103382966664 16063.820595699963
1248 3661.599469 15964.40422 5845.9161648666641 15972.476867066631
1249 3671.572833 11197.669004 5847.5540395333319 15818.834484299965
1250 3515.005858 18042.853017 5840.9054779333319 15800.201211066631
1251 3611.87156 14373.426973 5842.3162577999983 15725.9169230333
1252 3726.988963 15562.665317 5844.2064991999978 15731.484465633299
1253 3630.117359 12152.925065 5845.7369965666639 15572.2788181333
1254 3637.631777 18293.663813 5844.5476198333308 15665.546097233302
1255 3633.508924 18248.512571 5847.0585383666639 15747.565481366637
1256 3719.847815 17846.296925 5850.35953243333 15811.572673466635
1257 3635.20502 12450.875777 5849.144897266664 15696.726046866634
1258 3666.595774 15284.449043 5849.8580908666636 15685.660123599968
1259 3594.182669 18652.882304 5848.7787351999978 15782.926856833301
1260 3682.281685 17132.213329 5850.6642465999967 15837.319345166634
1261 3674.0076 14246.71899 5852.0431681666641 15769.054517333301
1262 3657.674686 16238.821619 5850.1186975666642 15755.266401966634
1263 3694.83116 15467.107435 5853.1414402999972 15745.108681899967
1264 3761.329338 14062.265745 5858.7352417666643 15778.055642833298
1265 3568.422023 13792.88138 3643.1098167999971 15711.344744699965
1266 3673.298062 16064.759232 3642.9475716666639 15860.572516066632
1267 3674.920137 15004.46633 3644.4347658999968 15828.512788666632
1268 3683.758419 19184.825731 3645.7641625666638 16017.977615299964
1269 3652.355726 12389.821288 3652.34672723333 15943.437004399962
1270 3606.808916 12750.829974 3649.4558481666631 15781.951387999963
1271 3541.880366 23644.277094 3647.3795257666634 15945.884417266632
1272 3766.783063 14951.985208 3652.8617033999967 15871.333921533298
1273 3700.554027 19247.548031 3654.4920303666636 15956.509986733297
1274 3649.856864 17016.408893 3654.1480385666637 16068.236118733297
1275 3692.105755 17112.499154 3655.2541048999969 16054.659069399964
1276 3733.554301 13039.42712 3657.8758027666631 15900.182369233296
1277 3719.898802 15260.163863 3661.2816316999965 15822.588148166631
1278 3673.590774 15563.239494 3661.6813418666634 15809.215990633296
1279 3556.364899 19183.461464 3657.8410773999963 16075.409072633296
1280 3694.855853 15854.273713 3663.83607723333 16002.456429166628
1281 3575.696763 12134.953711 3662.630250666663 15927.840653766627
1282 3651.381036 20779.422775 3660.10998643333 16101.732569033293
1283 3656.806045 17981.429699 3660.9996092999968 16296.016056833294
1284 3710.391597 17319.16949 3663.42493663333 16263.532912733293
1285 3631.443442 15490.382359 3663.3560872333305 16171.59523899996
1286 3695.936803 13822.479884 3662.5590534999969 16037.468004299963
1287 3686.701714 12156.878838 3664.275609966664 16027.668106333296
1288 3665.831332 14219.47536 3664.250128566664 15992.168983566629
1289 3683.442129 14159.068931 3667.2254438999971 15842.375204466629
1290 3688.577563 13825.796038 3667.4353064999973 15732.161294766631
1291 3681.155874 15403.62166 3667.6735822999976 15770.724717099964
1292 3718.743963 13606.963406 3669.7092248666645 15682.996109999962
1293 3642.128361 13986.76044 3667.9524648999973 15633.651210166629
1294 3687.04488 16714.229136 3665.4763162999975 15722.049989866628
1295 3671.989795 16103.768831 3668.9285753666641 15799.07957156663
1296 3754.964379 15894.790542 3671.6507859333306 15793.413948566629
1297 3667.052252 14615.736871 3671.3885230999972 15780.456299933294
1298 3645.85489 16407.013588 3670.1250721333304 15687.862561833294
1299 3663.428123 15756.186969 3670.4941520333309 15800.07475119996
1300 3729.513947 19113.855642 3674.5843197333311 16012.175606799959
1301 3589.706721 18491.240739 3676.1785315666643 15840.407728299961
1302 3667.552904 17540.022962 3672.8708595999979 15926.675653433293
1303 3665.354811 16302.698181 3671.6975523999977 15828.513991766627
1304 3731.766748 12252.39902 3674.4278818666639 15669.713662666627
1305 3683.838944 18526.269135 3674.1523214999975 15716.83932869996
1306 3688.489764 11314.07268 3672.6501702666642 15659.327514033293
1307 3647.449303 16034.924949 3670.2351869666645 15685.152883566627
1308 3686.825863 18328.054788 3670.6763565999981 15777.313393366629
1309 3689.301754 16540.652272 3675.1075850999982 15689.219753633293
1310 3655.572601 15638.713861 3673.7981433666646 15682.034425233294
1311 3663.497677 16155.7547 3676.7248404999982 15816.061124866628
1312 3731.589287 12996.658051 3679.3984488666642 15556.635634066628
1313 3647.779799 18547.062983 3679.0975739999976 15575.49007686663
1314 3634.000331 14665.912022 3676.5511984666646 15487.04816126663
1315 3642.622932 21038.178482 3676.9238481333309 15671.974698699963
1316 3666.127356 13878.077748 3675.9301998999972 15673.827960833298
1317 3699.40095 14391.110113 3676.3535077666643 15748.302336666629
1318 3672.914675 12726.105838 3676.5896191999977 15698.523352599965
1319 3687.779348 16663.473443 3676.7341931666642 15782.003502999964
1320 3725.770301 16553.034087 3677.9739510999975 15872.911437966632
1321 3635.172434 21527.779459 3676.4411697666642 16077.050031266632
1322 3560.631665 19042.053255 3671.1707598333305 16258.219692899964
1323 3656.801659 15993.087155 3671.6598697666641 16325.097250066632
1324 3520.739085 17725.442693 3666.116343266664 16358.8043686333
1325 3677.556009 15871.420725 3666.3018837333307 16351.059431766631
1326 3674.396132 11706.886364 3663.6162754999973 16211.462625833297
1327 3685.443168 15398.340686 3664.2293060333309 16237.549419666633
1328 3651.734366 14863.417097 3664.4252885666642 16186.096203299965
1329 3660.173346 19234.362883 3664.3167959999973 16302.035400433298
1330 3676.085452 15573.138739 3662.5358461666638 16184.011503666634
1331 3655.774499 12245.470836 3664.7381054333309 15975.819173566631
1332 3573.795602 16356.540786 3661.6128620333311 15936.369767699967
1333 3674.043408 15762.673634 3661.9024819333308 15918.368949466634
1334 3536.236771 17132.74372 3655.3848160333309 16081.047106133301
1335 3636.771252 17040.62902 3653.8158929666647 16031.525768966634
1336 3666.451585 12796.891152 3653.0812869999982 16080.953051366634
1337 3665.884076 18369.588694 3653.6957794333312 16158.775176199966
1338 3632.63559 18580.336771 3651.889436999998 16167.184575633299
1339 3732.551867 11795.70334 3653.3311074333315 16009.0196112333
1340 3622.080286 14749.49171 3652.2146969333312 15979.378872866631
1341 3619.276534 17543.58064 3650.7406588333311 16025.639737533298
1342 3717.704765 14231.074416 3650.2778414333311 16066.786949699966
1343 3618.518343 16672.697073 3649.3024595666648 16004.3080860333
1344 3638.916229 13380.341378 3649.4663228333311 15961.455731233298
1345 3727.488684 16449.01301 3652.2951812333313 15808.483548833297
1346 3689.833028 10571.845318 3653.0853702999975 15698.275801166632
