Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Media_B,Acum_C,Acum_D,Acum_E,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped,Acum_ThrottleDuringGraceTime,Acum_BrakeDuringGraceTime,YieldValidationTime,StopValidationTime,Acum_SteeringInput,Acum_TargetSteering,CarIndex,Acum_ABS_Steering,Ticks_StopContext_TrafficLight,Ticks_StopContext_Stop,Ticks_StopContext_Yield
﻿3,BP_VehicleAI2143,376.476475,9,BP_SpawnPoint35,LAZY,5.92103,0.0,388.260094,0.000066,1084.608309,219.645847,0.100666,0.020839,0.0,388.381599,0.0,0.0,158.0,158.0,true,1.484331,0.493508,0.27705,0.0,0.0,0.0,0.0,0.000001,11.905123,0.0,0.0,0.0,0.0,0.0,107.805522,107.805522,42,107.805522,0.0,0.0,0.0
﻿3,BP_VehicleAI2110,6842.109537,10,BP_SpawnPoint40,COLLISION_WITH_NavModifierVolume60,5505.893238,355.582539,13689.770413,0.000708,1160.286348,241.888465,1.128169,6.486899,0.0,13697.385481,0.0,0.0,174.0,174.0,true,7.556698,0.142924,0.053971,0.142924,0.018354,12.0,583.396955,0.0,0.0,410.403213,0.0,0.0,0.0,0.5,-31.759714,-31.759714,9,54.059699,0.0,11.0,1.0
﻿3,BP_VehicleAI2112,-100.187174,10,BP_SpawnPoint39,COLLISION_WITH_BP_IntersectionBorder147,1484.205388,1497.422392,3870.795224,0.00077,1130.204784,241.888465,1.151244,1.281929,0.0,3873.228397,0.0,0.0,174.0,174.0,true,6.40395,1.55159,0.055717,1.55159,0.0,61.0,0.0,0.0,0.0,991.78779,1.892873,0.0,0.0,0.0,19.633779,19.633779,11,51.237429,0.0,0.0,61.0
﻿3,BP_VehicleAI2127,8346.085658,11,BP_SpawnPoint16,COLLISION_WITH_NavModifierVolume5,7712.282459,441.613671,16491.82936,0.001301,1371.830195,276.642555,2.316171,7.319203,0.0,16501.464734,1.482947,0.0,199.0,200.0,true,9.206027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.665506,-2.665506,26,45.268609,0.0,0.0,0.0
﻿3,BP_VehicleAI2150,2387.442145,12,BP_SpawnPoint14,COLLISION_WITH_NavModifierVolume7,281.349713,37.811745,2710.685431,0.000016,1576.884327,314.176972,0.033633,0.431338,0.0,2711.150403,0.0,0.0,226.0,226.0,true,4.34053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5468,0.0,0.0,0.0,0.0,0.0,30.155511,30.155511,49,30.155511,0.0,0.0,0.0
﻿3,BP_VehicleAI2113,4334.478207,13,BP_SpawnPoint,COLLISION_WITH_BP_IntersectionBorder101,972.675379,1377.412545,6680.206719,0.000458,1611.040408,339.199916,0.981922,3.37749,0.0,6684.566131,0.0,0.0,244.0,244.0,true,5.767072,0.147919,0.162509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.125818,4.125818,12,69.967662,0.0,0.0,0.0
﻿3,BP_VehicleAI2116,40943.402621,90,BP_SpawnPoint15,COLLISION_WITH_BP_IntersectionBorder202,305.10185,2061.252174,43308.008255,0.00059,9993.954855,2165.874875,6.682788,31.357222,0.0,43346.048265,36.291621,0.0,1558.0,1563.0,true,18.669142,1.955383,13.813903,0.037348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-445.367846,-445.367846,15,497.281514,0.0,0.0,1.0
﻿3,BP_VehicleAI2139,22240.463607,108,BP_SpawnPoint21,COLLISION_WITH_NavModifierVolume11,87.519918,3.844793,22357.595137,0.000175,12088.501516,2527.317408,2.861191,1.970467,0.0,22362.426795,20.976543,0.0,1818.0,1860.0,true,10.185743,0.091327,26.612134,0.0,0.0,0.0,0.0,0.0,9.621934,0.0,0.0,0.0,0.0,0.0,-33.078676,-33.078676,38,220.054453,0.0,0.0,0.0
﻿4,BP_VehicleAI2161,-293.347616,1,BP_SpawnPoint34,COLLISION_WITH_NavModifierVolume22,410.500359,77.510471,194.61637,0.0,204.31652,45.875399,0.0,0.046843,0.0,194.663213,0.0,0.0,33.0,33.0,true,2.053508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.944516,27.944516,9,27.944516,0.0,0.0,0.0
﻿4,BP_VehicleAI2189,94.510197,2,BP_SpawnPoint5,COLLISION_WITH_NavModifierVolume16,197.729659,48.713711,340.885926,0.000015,214.472459,65.337689,0.004493,0.063149,0.0,340.953567,0.0,0.0,47.0,47.0,true,2.18067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.237203,46.237203,37,46.237203,0.0,0.0,0.0
﻿4,BP_VehicleAI2190,80.815021,2,BP_SpawnPoint48,COLLISION_WITH_NavModifierVolume54,125.971182,18.318807,224.969193,0.000257,291.278722,65.337689,0.105276,0.030542,0.0,225.10501,0.0,0.0,47.0,47.0,true,1.885679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.180913,46.180913,38,46.180913,0.0,0.0,0.0
﻿4,BP_VehicleAI2163,-658.118416,2,BP_SpawnPoint29,COLLISION_WITH_NavModifierVolume49,783.406413,382.939828,508.092741,0.000002,340.17705,68.118016,0.000826,0.134259,0.0,508.227826,0.0,0.0,49.0,49.0,true,2.73125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.713408,-15.713408,11,26.888406,0.0,0.0,0.0
﻿4,BP_VehicleAI2156,27.110922,3,BP_SpawnPoint52,COLLISION_WITH_NavModifierVolume55,165.161442,35.625306,227.845851,0.000028,350.900654,75.068834,0.013982,0.037837,0.0,227.89767,0.0,0.0,54.0,54.0,true,2.025704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.949228,-38.949228,4,38.949228,0.0,0.0,0.0
﻿4,BP_VehicleAI2153,-791.323414,3,BP_SpawnPoint3,COLLISION_WITH_NavModifierVolume54,838.338575,346.63813,393.577018,0.0,350.479605,79.239325,0.0,0.076272,0.0,393.653291,0.0,0.0,57.0,57.0,true,2.82067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.942907,-8.942907,1,10.135157,0.0,0.0,0.0
﻿4,BP_VehicleAI2178,-29.569497,3,BP_SpawnPoint9,COLLISION_WITH_NavModifierVolume2,242.668597,38.945651,252.012773,0.0,395.527149,82.019652,0.0,0.031978,0.0,252.044751,0.0,0.0,59.0,59.0,true,2.075321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.557814,46.557814,26,46.557814,0.0,0.0,0.0
﻿4,BP_VehicleAI2181,-679.331515,3,BP_SpawnPoint33,COLLISION_WITH_NavModifierVolume22,891.735299,389.297121,601.510805,0.000089,407.060491,83.409815,0.050557,0.139543,0.0,601.700905,0.0,0.0,60.0,60.0,true,2.942704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.914252,14.914252,29,17.104835,0.0,0.0,0.0
﻿4,BP_VehicleAI2193,146.709061,3,BP_SpawnPoint17,COLLISION_WITH_NavModifierVolume28,132.79001,16.602943,295.912391,0.000269,415.614249,84.799979,0.157114,0.032508,0.0,296.102013,0.0,0.0,61.0,61.0,true,1.981835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.240887,-51.240887,41,51.240887,0.0,0.0,0.0
﻿4,BP_VehicleAI2172,1516.855137,4,BP_SpawnPoint45,COLLISION_WITH_NavModifierVolume40,0.0,482.573482,1998.700153,0.0,458.090217,100.091779,0.000284,0.728182,0.0,1999.428619,0.0,0.0,72.0,72.0,true,4.200446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.587494,-11.587494,20,24.671751,0.0,0.0,0.0
﻿4,BP_VehicleAI2183,-51.000925,4,BP_SpawnPoint42,COLLISION_WITH_NavModifierVolume10,449.972748,144.86064,543.631407,0.000164,509.850766,101.481942,0.117388,0.083668,0.0,543.832463,0.0,0.0,73.0,73.0,true,2.71788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.293597,42.293597,31,42.370111,0.0,0.0,0.0
﻿4,BP_VehicleAI2170,-75.424396,4,BP_SpawnPoint2,COLLISION_WITH_NavModifierVolume57,655.090429,374.91271,954.343723,0.0,486.061766,101.481942,0.0,0.235019,0.0,954.578743,0.0,0.0,73.0,73.0,true,3.056135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.122481,-10.122481,18,14.687307,0.0,0.0,0.0
﻿4,BP_VehicleAI2188,-277.167724,4,BP_SpawnPoint36,COLLISION_WITH_NavModifierVolume21,578.729724,331.506138,632.888128,0.000112,328.640343,101.481942,0.052019,0.127991,0.0,633.068138,0.0,0.0,73.0,73.0,true,2.855382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.920244,35.920244,36,35.920244,0.0,0.0,0.0
﻿4,BP_VehicleAI2202,270.665574,4,BP_SpawnPoint32,COLLISION_WITH_NavModifierVolume13,73.58701,8.063942,352.202694,0.00012,504.387753,102.872106,0.085151,0.028681,0.0,352.316526,0.0,0.0,74.0,74.0,true,1.903634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.956138,59.956138,50,59.956138,0.0,0.0,0.0
﻿4,BP_VehicleAI2194,-150.456922,5,BP_SpawnPoint13,LAZY,50.0,0.0,-0.586107,0.000002,561.30892,116.773742,0.001252,0.0,0.0,-0.584855,0.0,0.0,84.0,84.0,true,0.0,3.086408,0.0,0.0,0.0,0.0,0.0,0.002727,149.86934,0.0,0.0,0.0,0.0,0.0,-53.26851,-53.26851,42,53.26851,0.0,0.0,0.0
﻿4,BP_VehicleAI2192,-150.478666,5,BP_SpawnPoint31,LAZY,50.0,0.0,-0.579488,0.000001,523.419566,116.773742,0.000725,0.0,0.0,-0.578763,0.0,0.0,84.0,84.0,true,0.0,1.279336,0.0,0.0,0.0,0.0,0.0,0.002679,149.897224,0.0,0.0,0.0,0.0,0.0,-24.406042,-24.406042,40,24.406042,0.0,0.0,0.0
﻿4,BP_VehicleAI2198,43.53474,5,BP_SpawnPoint23,LAZY,24.55334,0.0,129.044573,0.000005,577.343867,116.773742,0.003732,0.000798,0.0,129.049104,0.0,0.0,84.0,84.0,true,0.820079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.514364,0.0,0.0,0.0,0.0,0.0,-12.174235,-12.174235,46,12.174235,0.0,0.0,0.0
﻿4,BP_VehicleAI2203,-150.479083,5,BP_SpawnPoint8,LAZY,50.0,0.0,-0.580074,0.000001,508.490944,116.773742,0.000808,0.0,0.0,-0.579265,0.0,0.0,84.0,84.0,true,0.0,1.844316,0.0,0.0,0.0,0.0,0.0,0.002678,149.89714,0.0,0.0,0.0,0.0,0.0,-40.523092,-40.523092,51,40.523092,0.0,0.0,0.0
﻿4,BP_VehicleAI2200,-136.743235,5,BP_SpawnPoint39,LAZY,48.383217,0.0,8.931252,0.000011,539.12789,116.773742,0.008337,0.000001,0.0,8.93959,0.0,0.0,84.0,84.0,true,0.236689,0.0,5.106741,0.0,0.0,0.0,0.0,0.000047,145.682778,0.0,0.0,0.0,0.0,0.0,-74.389519,-74.389519,48,74.389519,0.0,0.0,0.0
﻿4,BP_VehicleAI2154,-150.405209,5,BP_SpawnPoint4,LAZY,50.0,0.0,-0.506089,0.000001,623.46859,116.773742,0.000829,0.0,0.0,-0.505259,0.0,0.0,84.0,84.0,true,0.0,0.121631,5.106741,0.0,0.0,0.0,0.0,0.002678,149.897271,0.0,0.0,0.0,0.0,0.0,40.025619,40.025619,2,40.025619,0.0,0.0,0.0
﻿4,BP_VehicleAI2158,177.382725,5,BP_SpawnPoint43,LAZY,11.199473,0.0,219.958522,0.000121,566.610833,116.773742,0.094968,0.002322,0.0,220.055812,0.0,0.0,84.0,84.0,true,1.008215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.673087,0.0,0.0,0.0,0.0,0.0,-41.757803,-41.757803,6,41.757803,0.0,0.0,0.0
﻿4,BP_VehicleAI2195,-150.432581,5,BP_SpawnPoint49,LAZY,50.0,0.0,-0.533087,0.000001,518.249217,116.773742,0.000646,0.0,0.0,-0.532441,0.0,0.0,84.0,84.0,true,0.0,1.002365,0.0,0.0,0.0,0.0,0.0,0.002682,149.897459,0.0,0.0,0.0,0.0,0.0,35.63067,35.63067,43,35.63067,0.0,0.0,0.0
﻿4,BP_VehicleAI2179,238.502926,5,BP_SpawnPoint50,LAZY,3.653691,0.0,261.504793,0.00006,573.333967,116.773742,0.047545,0.00359,0.0,261.555928,0.0,0.0,84.0,84.0,true,1.092528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.053002,0.0,0.0,0.0,0.0,0.0,14.576295,14.576295,27,14.576295,0.0,0.0,0.0
﻿4,BP_VehicleAI2176,-150.437769,5,BP_SpawnPoint12,LAZY,50.0,0.0,-0.538334,0.000001,583.590155,116.773742,0.00047,0.0,0.0,-0.537864,0.0,0.0,84.0,84.0,true,0.0,2.407209,0.0,0.0,0.0,0.0,0.0,0.002678,149.897227,0.0,0.0,0.0,0.0,0.0,-23.80419,-23.80419,24,23.80419,0.0,0.0,0.0
﻿4,BP_VehicleAI2173,-150.487724,5,BP_SpawnPoint28,LAZY,50.0,0.0,-0.589093,0.000001,576.320749,116.773742,0.000768,0.0,0.0,-0.588325,0.0,0.0,84.0,84.0,true,0.0,3.264989,0.0,0.0,0.0,0.0,0.0,0.00268,149.896719,0.0,0.0,0.0,0.0,0.0,-75.833999,-75.833999,21,75.833999,0.0,0.0,0.0
﻿4,BP_VehicleAI2177,-150.48492,5,BP_SpawnPoint35,LAZY,50.0,0.0,-0.586035,0.000001,584.024701,116.773742,0.000786,0.0,0.0,-0.585249,0.0,0.0,84.0,84.0,true,0.0,1.883021,0.0,0.0,0.0,0.0,0.0,0.002674,149.896997,0.0,0.0,0.0,0.0,0.0,7.453345,7.453345,25,7.453345,0.0,0.0,0.0
﻿4,BP_VehicleAI2180,-150.487483,5,BP_SpawnPoint20,LAZY,50.0,0.0,-0.588186,0.0,562.209068,116.773742,0.000357,0.0,0.0,-0.587829,0.0,0.0,84.0,84.0,true,0.0,3.174184,0.0,0.0,0.0,0.0,0.0,0.002678,149.896977,0.0,0.0,0.0,0.0,0.0,-17.514173,-17.514173,28,17.514173,0.0,0.0,0.0
﻿4,BP_VehicleAI2199,334.569177,5,BP_SpawnPoint22,COLLISION_WITH_NavModifierVolume23,1201.561073,527.08451,2062.306787,0.00004,570.140162,118.163905,0.031756,0.876216,0.0,2063.21476,0.0,0.0,85.0,85.0,true,3.729287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.263418,-23.263418,47,23.263418,0.0,0.0,0.0
﻿4,BP_VehicleAI2196,443.94106,5,BP_SpawnPoint37,COLLISION_WITH_NavModifierVolume14,140.35034,32.230664,616.453422,0.0,653.214721,130.675378,0.000001,0.068642,0.0,616.522064,0.0,0.0,94.0,94.0,true,2.374127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.436851,-30.436851,44,30.436851,0.0,0.0,0.0
﻿4,BP_VehicleAI2167,-1883.574644,5,BP_SpawnPoint15,COLLISION_WITH_NavModifierVolume7,3590.302033,1189.994392,2895.402069,0.000574,664.359243,133.455705,0.529402,0.790309,0.0,2896.721781,0.0,0.0,96.0,96.0,true,5.007848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.007048,2.007048,15,24.689301,0.0,0.0,0.0
﻿4,BP_VehicleAI2187,147.749757,5,BP_SpawnPoint25,COLLISION_WITH_NavModifierVolume30,1022.304591,788.496839,1958.070721,0.000002,679.336511,137.626196,0.002047,0.478418,0.0,1958.551187,0.0,0.0,99.0,99.0,true,4.192099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8177,-0.8177,35,19.648116,0.0,0.0,0.0
﻿4,BP_VehicleAI2164,2287.984916,6,BP_SpawnPoint38,COLLISION_WITH_NavModifierVolume13,1795.819949,406.032812,5803.87219,0.000711,727.107509,155.698322,0.714621,2.78432,0.0,5807.371131,0.0,0.0,112.0,112.0,true,4.981314,0.575709,0.058254,0.575709,0.003172,21.0,1142.745297,0.0,0.0,174.788156,0.0,0.0,0.0,1.0,-14.836039,-14.836039,12,29.123642,0.0,21.0,0.0
﻿4,BP_VehicleAI2169,1827.727387,6,BP_SpawnPoint26,COLLISION_WITH_NavModifierVolume2,153.478117,48.361775,2028.858262,0.000053,764.222162,158.478649,0.056359,0.652658,0.0,2029.567279,0.0,0.0,114.0,114.0,true,2.944361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.964735,13.964735,17,25.848551,0.0,0.0,0.0
﻿4,BP_VehicleAI2168,2103.855506,6,BP_SpawnPoint44,COLLISION_WITH_NavModifierVolume17,272.266513,39.742784,2451.763327,0.000108,749.714684,159.868813,0.109517,0.847442,0.0,2452.720286,0.0,0.0,115.0,115.0,true,3.14311,0.0,0.056095,0.0,0.002442,1.0,0.0,0.0,0.0,36.855483,0.0,0.0,0.0,0.0,10.010158,10.010158,16,12.342786,0.0,0.0,1.0
﻿4,BP_VehicleAI2191,1337.049654,7,BP_SpawnPoint11,COLLISION_WITH_NavModifierVolume8,2773.17487,500.759808,4608.281688,0.000107,820.437241,172.380285,0.124471,2.578171,0.0,4610.984331,0.0,0.0,124.0,124.0,true,5.205324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.562571,15.562571,39,15.641572,0.0,0.0,0.0
﻿4,BP_VehicleAI2174,713.223525,7,BP_SpawnPoint41,COLLISION_WITH_NavModifierVolume10,251.17907,872.926619,1836.361053,0.00051,876.351037,187.672085,0.58882,0.37934,0.0,1837.329213,0.0,0.0,135.0,135.0,true,4.288013,0.00249,0.055462,0.00249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.25748,45.25748,22,62.641464,0.0,0.0,1.0
﻿4,BP_VehicleAI2166,3122.478802,8,BP_SpawnPoint6,COLLISION_WITH_NavModifierVolume35,589.272145,761.347483,5259.605641,0.000643,964.56107,197.40323,0.847281,2.403638,0.0,5262.85656,0.0,0.0,142.0,142.0,true,4.649816,0.741393,0.0,0.741393,0.0,22.0,587.723888,0.0,0.0,202.034243,0.0,0.0,0.0,1.1,-27.870947,-27.870947,14,33.971078,0.0,22.0,0.0
﻿4,BP_VehicleAI2162,4789.811939,8,BP_SpawnPoint21,COLLISION_WITH_NavModifierVolume12,5698.315432,492.618631,10975.025666,0.000813,966.826102,204.354048,1.055078,4.665257,0.0,10980.746002,0.0,0.0,147.0,147.0,true,7.736905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.338653,10.338653,10,36.611662,0.0,0.0,0.0
﻿4,BP_VehicleAI2165,3312.47827,8,BP_SpawnPoint51,COLLISION_WITH_BP_IntersectionBorder123,5675.908464,439.484572,10939.551687,0.000708,691.555072,208.524539,0.655928,5.608359,0.0,10945.815974,0.0,0.0,150.0,150.0,true,7.200731,0.001708,0.0549,0.001708,0.302126,16.0,1242.748412,0.0,0.0,275.196255,0.0,0.0,0.0,0.8,-35.714886,-35.714886,13,35.714886,0.0,16.0,0.0
﻿4,BP_VehicleAI2197,464.490519,8,BP_SpawnPoint19,COLLISION_WITH_NavModifierVolume8,18.962618,0.022048,484.9721,0.000002,971.353851,209.914702,0.002912,0.017149,0.0,484.992161,0.0,0.0,151.0,151.0,true,1.662001,0.0,1.486443,0.0,0.0,0.0,0.0,0.0,1.516976,0.0,0.0,0.0,0.0,0.0,82.654011,82.654011,45,82.654011,0.0,0.0,0.0
﻿4,BP_VehicleAI2155,974.513774,8,BP_SpawnPoint10,COLLISION_WITH_NavModifierVolume22,72.396789,0.227617,1047.006624,0.0,994.914724,211.304866,0.0,0.131555,0.0,1047.13818,0.0,0.0,152.0,152.0,true,2.600093,0.0,0.111451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.708393,13.708393,3,26.129592,0.0,0.0,0.0
﻿4,BP_VehicleAI2171,6312.76751,9,BP_SpawnPoint27,COLLISION_WITH_NavModifierVolume49,7754.914058,509.662415,14569.552996,0.001092,1227.601907,236.32781,1.764241,6.026746,0.0,14577.343983,0.0,0.0,170.0,170.0,true,8.94463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4331,8.4331,19,39.047709,0.0,0.0,0.0
﻿4,BP_VehicleAI2201,2403.220822,11,BP_SpawnPoint,COLLISION_WITH_NavModifierVolume62,438.424574,233.983952,3074.874974,0.000053,1376.726378,286.3737,0.102522,0.651852,0.0,3075.629348,0.0,0.0,206.0,206.0,true,4.509071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.241306,-6.241306,49,6.245406,0.0,0.0,0.0
﻿4,BP_VehicleAI2186,9336.1236,13,BP_SpawnPoint24,COLLISION_WITH_NavModifierVolume46,4744.276748,708.235858,14779.088903,0.00067,1564.429743,326.688444,1.443955,8.103348,0.0,14788.636206,0.0,0.0,235.0,235.0,true,7.974172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9183,15.9183,34,44.935903,0.0,0.0,0.0
﻿4,BP_VehicleAI2159,14603.910782,13,BP_SpawnPoint16,COLLISION_WITH_NavModifierVolume142,10544.349578,332.80587,25474.770731,0.001136,1625.551078,329.468771,2.386412,10.495557,0.0,25487.6527,6.586471,0.0,237.0,238.0,true,10.926485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.385274,6.385274,7,30.315092,0.0,0.0,0.0
﻿4,BP_VehicleAI2182,10960.700671,16,BP_SpawnPoint40,COLLISION_WITH_NavModifierVolume60,1398.181644,360.321869,13511.645893,0.000272,1940.72648,407.317932,0.739773,11.146936,0.0,13523.532601,0.0,0.0,293.0,293.0,true,6.10896,0.0,0.0,0.0,0.548526,20.0,379.137669,0.0,0.0,425.190748,0.0,0.0,0.0,0.9,-34.074441,-34.074441,30,60.431564,0.0,19.0,1.0
﻿4,BP_VehicleAI2157,10021.570174,26,BP_SpawnPoint46,COLLISION_WITH_BP_IntersectionBorder156,286.306301,2298.363978,12598.870047,0.000303,3300.351234,670.058851,1.320392,6.050014,0.0,12606.240453,0.0,0.0,482.0,482.0,true,8.440011,0.714199,0.431596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.272465,-59.272465,5,127.531257,0.0,0.0,0.0
﻿4,BP_VehicleAI2184,21116.340076,47,BP_SpawnPoint7,COLLISION_WITH_NavModifierVolume20,805.185743,302.769014,23154.50737,0.000304,4951.346609,1127.422672,1.67289,8.731805,0.0,23164.912065,0.0,0.0,811.0,811.0,true,8.628338,0.0,4.46345,0.0,1.057178,27.0,362.433356,0.0,0.0,578.183875,0.0,0.0,0.0,1.3,-49.621372,-49.621372,32,124.756059,0.0,26.0,1.0
﻿4,BP_VehicleAI2185,34345.713014,55,BP_SpawnPoint14,COLLISION_WITH_NavModifierVolume46,523.766004,686.999043,35584.022106,0.000084,6727.577252,1330.386557,0.78895,19.930184,0.0,35604.74124,0.0,0.0,957.0,957.0,true,10.499857,0.037611,0.0,0.037611,0.0,1.0,0.0,0.0,0.0,48.26318,0.0,0.0,0.0,0.0,-19.557165,-19.557165,33,122.928491,0.0,0.0,1.0
﻿4,BP_VehicleAI2175,25020.79138,85,BP_SpawnPoint30,COLLISION_WITH_NavModifierVolume22,72.019666,5.893798,25101.541954,0.000089,10330.347534,2040.760152,1.214689,3.51283,0.0,25106.269473,0.0,0.0,1468.0,1468.0,true,8.814937,0.041615,15.114425,0.0,0.0,0.0,0.0,0.0,7.564629,0.0,0.0,0.0,0.0,0.0,106.600342,106.600342,23,182.815703,0.0,0.0,0.0
﻿4,BP_VehicleAI2160,67156.149394,86,BP_SpawnPoint18,COLLISION_WITH_NavModifierVolume140,324.52548,3559.324471,71041.061996,0.001006,9791.488415,2058.832278,12.4663,53.017429,0.0,71106.545725,10.292737,0.0,1481.0,1484.0,true,24.384982,3.101117,0.354837,1.389247,0.0,29.0,0.0,0.0,0.0,56.253642,1.187761,0.0,0.0,0.0,-149.571512,-149.571512,8,315.939404,0.0,0.0,29.0
﻿5,BP_VehicleAI2222,-581.478161,2,BP_SpawnPoint9,COLLISION_WITH_NavModifierVolume56,656.527592,227.650174,302.635783,0.0,274.381723,56.996707,0.000029,0.063793,0.0,302.699606,0.0,0.0,41.0,41.0,true,2.533096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.02527,-19.02527,19,25.301216,0.0,0.0,0.0
﻿5,BP_VehicleAI2216,-558.338641,2,BP_SpawnPoint18,COLLISION_WITH_NavModifierVolume27,650.476525,236.074632,328.071308,0.000177,287.993828,59.777034,0.071613,0.069596,0.0,328.212516,0.0,0.0,43.0,43.0,true,2.551462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.155446,-21.155446,13,23.401435,0.0,0.0,0.0
﻿5,BP_VehicleAI2250,165.281523,2,BP_SpawnPoint30,COLLISION_WITH_NavModifierVolume16,312.583898,47.113027,524.811621,0.000015,313.451372,61.167198,0.006657,0.16017,0.0,524.978448,0.0,0.0,44.0,44.0,true,2.170001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.689182,28.689182,47,28.689182,0.0,0.0,0.0
﻿5,BP_VehicleAI2218,-948.694795,2,BP_SpawnPoint52,COLLISION_WITH_NavModifierVolume55,986.319023,347.307755,384.775734,0.000146,294.290984,62.557362,0.059885,0.096365,0.0,384.931984,0.0,0.0,45.0,45.0,true,2.798307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.375091,-18.375091,15,23.277478,0.0,0.0,0.0
﻿5,BP_VehicleAI2253,-623.681056,3,BP_SpawnPoint5,COLLISION_WITH_NavModifierVolume16,1131.663118,386.779502,916.202692,0.000067,249.594187,75.068834,0.023544,0.35244,0.0,916.578677,0.0,0.0,54.0,54.0,true,3.03761,0.0,0.0,0.0,0.05039,1.0,0.0,0.0,0.0,21.817113,0.0,0.0,0.0,0.0,25.624945,25.624945,50,25.624945,0.0,0.0,1.0
