Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Media_B,Acum_C,Acum_D,Acum_E,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped,Acum_ThrottleDuringGraceTime,Acum_BrakeDuringGraceTime,YieldValidationTime,StopValidationTime,Acum_SteeringInput,Acum_TargetSteering,CarIndex,Acum_ABS_Steering
﻿1,BP_VehicleAI224,-788.760861,4,BP_SpawnPoint41,COLLISION_WITH_NavModifierVolume52,3193.69702,245.545713,2648.733876,0.00001,489.039343,102.872106,0.006864,1.741133,0.0,2650.481873,0.0,0.0,74.0,74.0,true,4.142435,0.0,0.008333,0.0,0.053373,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.344405,5.967738,25,21.338396
﻿1,BP_VehicleAI24,-1563.437684,4,BP_SpawnPoint20,COLLISION_WITH_NavModifierVolume25,2706.833338,589.651305,1731.636273,0.00085,496.544171,104.262269,0.587822,0.822865,0.0,1733.04696,0.0,0.0,75.0,75.0,true,3.911178,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.222871,-24.286464,5,21.563943
﻿1,BP_VehicleAI25,-582.143754,4,BP_SpawnPoint24,COLLISION_WITH_BP_IntersectionBorder25,2792.195737,240.865546,2449.266339,0.00022,478.741663,104.262269,0.148032,1.503158,0.0,2450.917529,0.0,0.0,75.0,75.0,true,4.103568,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.112194,15.167159,6,20.624489
﻿1,BP_VehicleAI245,-831.248555,4,BP_SpawnPoint15,COLLISION_WITH_NavModifierVolume47,3054.586129,301.95502,2523.582421,0.0007,525.778406,105.652433,0.508935,1.201238,0.0,2525.292594,0.0,0.0,76.0,76.0,true,4.113631,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.050592,-15.287147,46,23.933364
﻿1,BP_VehicleAI21,-1772.865785,4,BP_SpawnPoint6,COLLISION_WITH_NavModifierVolume35,2961.108812,669.114482,1855.893875,0.000917,530.354447,108.43276,0.661997,0.801637,0.0,1857.357509,0.0,0.0,78.0,78.0,true,4.047639,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.446005,-20.010804,2,21.588769
﻿1,BP_VehicleAI231,-1890.546126,4,BP_SpawnPoint44,COLLISION_WITH_BP_IntersectionBorder146,3702.416972,505.600044,2352.912064,0.000721,508.700282,109.822924,0.544131,1.077328,0.0,2354.533523,0.0,0.0,79.0,79.0,true,4.350121,0.0,0.008333,0.0,0.068394,1.0,0.0,0.0,0.0,37.062633,0.0,0.0,0.0,0.0,5.429596,1.130876,32,22.285476
﻿1,BP_VehicleAI239,-2261.114988,4,BP_SpawnPoint25,COLLISION_WITH_NavModifierVolume30,3416.966703,734.218272,1888.397135,0.001135,536.143141,109.822924,0.855355,0.817497,0.0,1890.069987,0.0,0.0,79.0,79.0,true,4.285373,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.435381,-19.504294,40,22.677818
﻿1,BP_VehicleAI251,-2869.392113,4,BP_SpawnPoint7,COLLISION_WITH_NavModifierVolume34,3378.931057,964.074061,1499.083337,0.001328,491.229903,109.822924,0.95475,0.303492,0.0,1500.341579,0.0,0.0,79.0,79.0,true,4.311875,0.0,0.008333,0.0,0.063116,1.0,0.0,0.0,0.0,26.728574,0.0,0.0,0.0,0.0,-5.309901,-25.893888,52,26.192672
﻿1,BP_VehicleAI230,-2850.881839,4,BP_SpawnPoint26,COLLISION_WITH_NavModifierVolume46,3675.164624,860.683292,1683.58331,0.001199,529.940202,111.213087,0.879394,0.503373,0.0,1684.966078,0.0,0.0,80.0,80.0,true,4.428612,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.643848,-23.726685,31,22.522896
﻿1,BP_VehicleAI233,-2543.637087,4,BP_SpawnPoint12,COLLISION_WITH_NavModifierVolume140,3786.433828,649.22254,1890.773046,0.000736,535.479949,111.213087,0.54416,0.702075,0.0,1892.019281,0.0,0.0,80.0,80.0,true,4.422335,0.0,0.008333,0.0,0.091339,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.68387,3.369946,34,25.802043
